x_support,feed_curve
0.0,0.0
6.138636455430346,58.74160686120424
12.277272910860692,63.997456887805036
18.41590936629104,64.50368986907743
24.554545821721383,52.62843684978358
30.693182277151728,19.294852995647073
36.83181873258208,14.725742896678518
42.97045518801242,29.823051647438675
49.10909164344277,27.899015848153013
55.24772809887311,30.812544376298632
61.386364554303455,29.806304614622327
67.5250010097338,30.252033966520706
73.66363746516416,30.334973773353603
79.8022739205945,30.436259307065068
85.94091037602485,30.809741270491585
92.07954683145519,30.676513238909617
98.21818328688553,30.47578579270655
104.35681974231588,30.49400797189507
110.49545619774622,30.76355593978921
116.63409265317657,30.684263165438864
122.77272910860691,30.735773194550973
128.91136556403725,30.66557176504931
135.0500020194676,30.680143015276222
141.18863847489794,30.72667502213666
147.32727493032831,30.632354320847835
153.46591138575866,29.580914175550404
159.604547841189,30.672837258356804
165.74318429661935,27.49563876751576
171.8818207520497,27.664347798156786
178.02045720748004,5.490424433528231
184.15909366291038,31.603679731787878
190.29773011834072,51.69056297975253
196.43636657377107,55.53653839281411
202.5750030292014,67.43863760035728
208.71363948463176,63.319427048975776
214.8522759400621,58.07627428458998
220.99091239549244,81.23352094256265
227.1295488509228,88.85964410563341
233.26818530635313,70.20253521634262
239.40682176178348,60.83972371511635
245.54545821721382,51.12100407285499
251.6840946726442,42.328592614441355
257.8227311280745,44.9755023777882
263.96136758350485,50.7773510395248
270.1000040389352,45.520108059989724
276.23864049436554,52.7706816711717
282.3772769497959,55.87735746664365
288.51591340522623,54.17868637434895
294.65454986065663,57.02197432749095
300.793186316087,39.631044340528724
306.9318227715173,52.47668891872102
313.07045922694766,55.641906889930176
319.209095682378,51.537686502488405
325.34773213780835,48.667671878937504
331.4863685932387,49.15107046260502
337.62500504866904,45.20339299413319
343.7636415040994,45.52663162740863
349.9022779595297,37.9126063201473
356.04091441496007,37.45957793422346
362.1795508703904,40.4668884661126
368.31818732582076,41.47564436746124
374.4568237812511,32.1250524849342
380.59546023668145,37.038654925997065
386.7340966921118,29.386598763613655
392.87273314754214,41.27555569369828
399.0113696029725,38.93185919577912
405.1500060584028,51.265555109787016
411.28864251383317,57.47192655254824
417.4272789692635,35.75044444620246
423.56591542469386,26.558541021186812
429.7045518801242,25.942909827731317
435.84318833555454,25.9065006123521
441.9818247909849,25.931421529011008
448.12046124641523,25.698379249221357
454.2590977018456,25.638874295674213
460.3977341572759,25.794575104791466
466.53637061270626,26.01834181412035
472.6750070681366,25.41654434832612
478.81364352356695,24.625714074885114
484.9522799789973,18.7586504528847
491.09091643442764,47.21966410002579
497.22955288985804,57.74751702121644
503.3681893452884,49.60994068504311
509.50682580071873,47.382569649143285
515.645462256149,38.83727384470708
521.7840987115794,35.17577866347387
527.9227351670097,37.85610457315365
534.0613716224401,18.719395351287506
540.2000080778704,17.506934270173137
546.3386445333008,30.47566375329187
552.4772809887311,23.439688707544633
558.6159174441615,28.720050434906245
564.7545538995918,9.620482137573427
570.8931903550222,16.908734230233186
577.0318268104525,24.944240617600382
583.1704632658829,27.54373580263155
589.3090997213133,26.934839492267905
595.4477361767435,30.031149090781625
601.586372632174,28.019407339092048
607.7250090876042,31.177592248738698
613.8636455430346,27.897481177223767
620.0022819984649,25.644145295481707
626.1409184538953,33.581546104936436
632.2795549093256,41.51775795287017
638.418191364756,36.64317038637365
644.5568278201863,22.647122554885982
650.6954642756167,17.35902806732947
656.834100731047,24.015410358088623
662.9727371864774,20.336567143949026
669.1113736419077,8.915005832386932
675.2500100973381,12.824594572379299
681.3886465527684,24.359149593089064
687.5272830081988,33.113828180473014
693.665919463629,28.410911083759043
699.8045559190595,53.358848967444565
705.9431923744897,41.11331764316489
712.0818288299201,36.38348652447912
718.2204652853504,40.47174884160577
724.3591017407808,39.364791317840144
730.4977381962111,35.45783829032036
736.6363746516415,30.1851731510634
742.7750111070718,31.670753811139114
748.9136475625022,30.187054784885103
755.0522840179325,28.07866314358629
761.1909204733629,25.2191472396334
767.3295569287932,16.651714403785466
773.4681933842236,24.91937752353254
779.6068298396539,19.45266075024072
785.7454662950843,34.307433059415146
791.8841027505147,33.12388644480889
798.022739205945,34.151398198943866
804.1613756613754,35.72888118481396
810.3000121168056,37.21085576146972
816.438648572236,34.35445496320745
822.5772850276663,29.139791980513667
828.7159214830967,35.15328106619984
834.854557938527,31.979145903288035
840.9931943939574,30.875890579727436
847.1318308493877,30.480340434060153
853.2704673048181,37.315492320355496
859.4091037602484,33.61523787210409
865.5477402156788,33.81974133419728
871.6863766711091,31.894648155815975
877.8250131265395,30.02093521777481
883.9636495819698,0.0
