x_support,feed_curve
0.0,0.0
6.138636455430346,62.01931269929374
12.277272910860692,76.8548826259558
18.41590936629104,85.68815482150528
24.554545821721383,74.70873121744262
30.693182277151728,44.49166137578375
36.83181873258208,33.58809370969684
42.97045518801242,31.597682969083877
49.10909164344277,31.99210292866004
55.24772809887311,31.7444815541335
61.386364554303455,31.793143169205987
67.5250010097338,31.83123471953868
73.66363746516416,31.765805999272978
79.8022739205945,31.762036846061292
85.94091037602485,31.80753444570863
92.07954683145519,31.91876833997817
98.21818328688553,31.907792445489623
104.35681974231588,31.76444266431125
110.49545619774622,31.939896046603128
116.63409265317657,31.833252053775173
122.77272910860691,31.932360622319443
128.91136556403725,31.789802149209592
135.0500020194676,31.729745763169632
141.18863847489794,31.938660348860903
147.32727493032831,31.69126729329354
153.46591138575866,31.768578267781216
159.604547841189,31.43392451545964
165.74318429661935,31.88839823945575
171.8818207520497,30.933420567945316
178.02045720748004,32.27223876481065
184.15909366291038,40.49360252301208
190.29773011834072,64.06746233612915
196.43636657377107,87.07809814994737
202.5750030292014,83.31124338989729
208.71363948463176,72.38382050083509
214.8522759400621,69.15524932691483
220.99091239549244,76.42732759295613
227.1295488509228,79.53302703260968
233.26818530635313,68.15775941244496
239.40682176178348,58.91189950479849
245.54545821721382,74.63864376514638
251.6840946726442,65.03383533431702
257.8227311280745,45.00729916004336
263.96136758350485,73.0230258539029
270.1000040389352,84.33452599999113
276.23864049436554,76.70185734232965
282.3772769497959,90.32085016795432
288.51591340522623,87.54628982306025
294.65454986065663,80.53912387734941
300.793186316087,75.94261033709184
306.9318227715173,79.47441852790834
313.07045922694766,69.66618524557681
319.209095682378,62.82483565619981
325.34773213780835,59.65835507686512
331.4863685932387,62.54418192954776
337.62500504866904,62.98192809632444
343.7636415040994,47.51236964536605
349.9022779595297,38.856176549449316
356.04091441496007,38.11009152277675
362.1795508703904,42.69911238768295
368.31818732582076,47.81769822592814
374.4568237812511,37.610397708946785
380.59546023668145,40.53914563404319
386.7340966921118,60.44096190518718
392.87273314754214,64.22186400691852
399.0113696029725,59.743132228519
405.1500060584028,62.18622352976711
411.28864251383317,62.99768329812058
417.4272789692635,38.56193695361676
423.56591542469386,27.577228911165147
429.7045518801242,27.004500566233887
435.84318833555454,26.939607516815144
441.9818247909849,27.232604613662225
448.12046124641523,26.341962089729943
454.2590977018456,27.781065372612076
460.3977341572759,26.666077108119058
466.53637061270626,27.411948386697127
472.6750070681366,26.224829953525816
478.81364352356695,26.766190134697744
484.9522799789973,18.081566891276136
491.09091643442764,47.33639525860278
497.22955288985804,68.75826973051184
503.3681893452884,68.22154482482343
509.50682580071873,60.58594070132914
515.645462256149,66.801227163924
521.7840987115794,62.214558766404224
527.9227351670097,56.90284112723543
534.0613716224401,30.774621048489287
540.2000080778704,34.54218808155247
546.3386445333008,33.26767961077968
552.4772809887311,32.14003425858315
558.6159174441615,31.50086968655915
564.7545538995918,31.23752618972358
570.8931903550222,38.652847313909966
577.0318268104525,48.50809855811815
583.1704632658829,48.12313932575688
589.3090997213133,47.15602303504493
595.4477361767435,45.71843627610545
601.586372632174,43.60332012505879
607.7250090876042,36.131138597701685
613.8636455430346,32.00789392636488
620.0022819984649,31.41074891147275
626.1409184538953,33.85133083808629
632.2795549093256,47.635066579004985
638.418191364756,46.14535000770711
644.5568278201863,62.56244593260415
650.6954642756167,60.149456029782165
656.834100731047,50.70299514845999
662.9727371864774,28.831653300859827
669.1113736419077,9.66226955093189
675.2500100973381,25.80577380245479
681.3886465527684,47.450451786132284
687.5272830081988,48.2864033405654
693.665919463629,50.35004506932615
699.8045559190595,43.18852671434901
705.9431923744897,54.997422769924114
712.0818288299201,47.05860382886093
718.2204652853504,48.817296466365036
724.3591017407808,38.20726447335123
730.4977381962111,42.79345752185633
736.6363746516415,37.131160058776835
742.7750111070718,36.035301649242385
748.9136475625022,29.604204402810872
755.0522840179325,29.348884268210803
761.1909204733629,29.833318627017583
767.3295569287932,27.123841738124767
773.4681933842236,27.099124235202286
779.6068298396539,19.992194599554793
785.7454662950843,47.74501961530582
791.8841027505147,44.649672677048414
798.022739205945,37.18268302401015
804.1613756613754,51.80905938059281
810.3000121168056,56.87706276903741
816.438648572236,42.00588421190245
822.5772850276663,31.273192847051394
828.7159214830967,30.642268876052647
834.854557938527,29.774084212532223
840.9931943939574,36.5863411015933
847.1318308493877,40.34761425462358
853.2704673048181,48.367128134643565
859.4091037602484,38.88468008334289
865.5477402156788,36.292215563146115
871.6863766711091,34.382356919655
877.8250131265395,32.08841543683259
883.9636495819698,0.0
