,x,y
281,93.44293872238683,-40.873553491264545
282,93.80176810046075,-41.799303142538605
283,94.08778424480688,-42.76821260287992
284,94.3122832660103,-43.77124552134616
285,94.48656127465614,-44.79936554699509
286,94.6219143813295,-45.843536328884404
287,94.72963869661544,-46.894721516071826
288,94.82103033109911,-47.943884757615095
289,94.9073853953656,-48.981989702571916
290,95.0,-50.0
291,95.07981642972945,-50.971952254024146
292,95.12612966673294,-51.90804222400101
293,95.14485203913863,-52.824055578613
294,95.14189587507457,-53.73577798654246
295,95.12317350266886,-54.6589951164718
296,95.0945972500497,-55.609492637083406
297,95.06207944534513,-56.60305621705966
298,95.03153241668323,-57.6554715250829
299,95.00886849219216,-58.78252422983556
300,95.0,-60.0
301,95.0,-62.42122974434877
302,95.0,-65.22830632579837
303,95.0,-68.32476803507356
304,95.0,-71.61415316289919
305,95.0,-75.00000000000001
306,95.0,-78.38584683710083
307,95.0,-81.67523196492644
308,95.0,-84.77169367420163
309,95.0,-87.57877025565124
310,95.0,-90.0
311,95.00886849219215,-91.21747577016444
312,95.03153241668325,-92.3445284749171
313,95.06207944534513,-93.39694378294035
314,95.09459725004972,-94.3905073629166
315,95.12317350266889,-95.34100488352817
316,95.14189587507457,-96.26422201345754
317,95.14485203913864,-97.17594442138703
318,95.12612966673294,-98.09195777599899
319,95.07981642972945,-99.02804774597587
320,95.0,-100.0
321,94.9073853953656,-101.01801029742808
322,94.82103033109911,-102.0561152423849
323,94.72963869661544,-103.10527848392817
324,94.62191438132947,-104.15646367111557
325,94.48656127465614,-105.20063445300494
326,94.31228326601033,-106.22875447865387
327,94.08778424480687,-107.23178739712009
328,93.80176810046075,-108.2006968574614
329,93.44293872238686,-109.12644650873547
330,93.0,-110.0
331,92.48238645903123,-110.84960774751488
332,91.9224504663949,-111.67250204111572
333,91.3125307365471,-112.46623311372738
334,90.64496598394388,-113.22835119827472
335,89.91209492304122,-113.95640652768257
336,89.10625626829534,-114.64794933487588
337,88.21978873416218,-115.30052985277936
338,87.24503103509788,-115.91169831431799
339,86.17432188555847,-116.47900495241657
340,85.0,-117.0
341,82.13585011212795,-117.81411104770254
342,78.45442527541043,-118.35993123556074
343,74.16754941965381,-118.68689371537437
344,69.48704647466452,-118.84443163894323
345,64.62474037024893,-118.88197815806696
346,59.79245503621341,-118.84896642454534
347,55.20201440236437,-118.7948295901781
348,51.065242398508204,-118.76900080676495
349,47.59396295445128,-118.82091322610567
350,45.0,-119.0
351,44.27481139142118,-119.08176123564334
352,43.58948874626396,-119.14720062797232
353,42.947848045626785,-119.20395876525961
354,42.353705270608145,-119.2596762357777
355,41.810876402306505,-119.32199362779923
356,41.32317742182035,-119.39855152959687
357,40.894424310248155,-119.49699052944315
358,40.52843304868837,-119.6249512156107
359,40.229019618239505,-119.79007417637213
360,40.0,-120.0
361,39.888021823391796,-120.16036578120074
362,39.79480181958446,-120.34372150345183
363,39.72263718849499,-120.54474879042601
364,39.67382513004044,-120.75812926579596
365,39.65066284413784,-120.97854455323443
366,39.6554475307042,-121.20067627641417
367,39.690476389656574,-121.41920605900788
368,39.75804662091198,-121.62881552468824
369,39.86045542438745,-121.82418629712807
370,40.0,-122.0
371,41.08101777305545,-122.52886727481246
372,42.99214654947973,-122.86668207568405
373,45.582009888588246,-123.04935014077489
374,48.69923134969639,-123.11277720824515
375,52.192434492119574,-123.0928690162549
376,55.91024287517318,-123.02553130296425
377,59.701280058172635,-122.94666980653332
378,63.41416960043333,-122.89219026512225
379,66.89753506127064,-122.8979984168911
380,70.0,-123.0
381,72.65024196542653,-123.11540358991111
382,75.34911451398735,-123.18218691405096
383,78.06586101322158,-123.22563227292446
384,80.76972483066831,-123.27102196703666
385,83.42994933386662,-123.34363829689246
386,86.0157778903556,-123.46876356299686
387,88.49645386767433,-123.67168006585484
388,90.84122063336193,-123.9776701059714
389,93.01932155495744,-124.41201598385143
390,95.0,-125.0
391,96.29114900607932,-125.48704660457481
392,97.54593108417804,-126.0113519274327
393,98.75372141511556,-126.5766900655029
394,99.90389517971141,-127.18683511571476
395,100.985827558785,-127.84556117499751
396,101.9888937331558,-128.55664234028052
397,102.90246888364322,-129.32385270849292
398,103.71592819106677,-130.1509663765641
399,104.4186468362459,-131.0417574414234
400,105.0,-132.0
401,105.49144756395268,-133.16041193379723
402,105.86126210561864,-134.48622496199943
403,106.11410204469266,-135.9353793463883
